,new_title,topic_idx
12145,홍용표 대북 대화론·출구론 이야기할 시점 아냐,1
12146,G20 정상회의장의 문 대통령과 김동연 경제부총리,1
12147,한국당 청 이미선 부실검증 맹공…대통령 사과해야종합,1
12148,해결사 양효진 시즌 개인 최다 29점…현대건설 선두...,0
12149,무색해진 잠실 라이벌…두산 LG전 13연승 질주,0
12150,다시 하나된 남북 여자농구 선수들…AG 우승 향해 평화의 슛,0
12151,프로배구 개막 ② 매일 즐기는 프로배구…이적생이 이끌 ...,0
12152,김병준 김정은 답방 문제에 최소한 민주국가 자존심·격 지켜야,1
12153,김연경 23점 한국 일본 30으로 완파…VNL 9연...,0
12154,부산 아이파크 광주와 무승부…K리그2 3위 확정,0
12155,1승 2패 워싱턴 감독 걱정 없다 4차전은 셔저가 ...,0
12156,K리그 감독 최다승 전북 최강희 4월의 감독 선정,0
12157,구자철 선발·지동원 교체 아우크스 레버쿠젠과 11 무승부,0
12158,최강희 감독 데뷔전 패배 안겼던 이동국 최다승 함께해 기뻐,0
12159,강정호 교체 출전해 2타수 무안타 잔루 3개,0
12160,말컹 해트트릭 경남 포항 30으로 꺾고 10경기 무...,0
12161,한국전력 가빈 39점 맹폭에 KB손보 속수무책 11연패...,0
12162,눈으로 확인한 강백호 투타재능…하나만 하기 아깝네,0
12163,현주엽 감독 배번 물려받았던 LG 김종규 등번호 다시 바...,0
12164,청 관계자 MB정부 문건도 발견…롯데월드 인허가 관련,1
12165,홈런 5개 폭발한 넥벤져스…넥센 kt 꺾고 2연패 탈출,0
12166,여야 3당 원내대표 회동…쟁점법안 논의 재개,1
12167,북한 농업연구원 과수학연구소,1
12168,코리언 빅리거 5인 시범경기 출격 준비 완료,0
12169,의원총회 참석하는 금태섭,1
12170,북 신문에 학원광고 등장…시장경제요소 확산 영향,1
12171,문의장 여야3당 원내대표 회동 소집…6월국회 일정 협의,1
12172,한국 이란 꺾고 6년 만에 아시아 남자핸드볼선수권 4강행...,0
12173,박대통령 여 새지도부와 내일 오찬회동…변화·화합 당부종합,1
12174,김연경 5세트 8점 등 19점 폭발…엑자시바시 챔프전 기...,0
12175,북 김영철 아무리 대북 제재해도 끄떡없다,1
12176,배구 여대표팀 외국인 코치 3명 확정…라바리니 5월 둘째주 입국,0
12177,일문일답 청 중요한 시점에 남북정상회담…특사단 파견 공감,1
12178,국회의장·3당 원내대표 공전 2월국회 돌파구 논의,1
12179,통일연구원 북 전역서 시장 404개 운영·110만명 종사종합,1
12180,패거리 만들지 말라는 김정은 경고에 북 간부들 긴장,1
12181,정부 북 미사일 발사로 국제사회 의견 균열 시도,1
12182,아시안게임 박항서 매직 베트남 일본도 넘다…10...,0
12183,WNBA 박지수 30초 출전…라스베이거스는 개막 4연패 끊...,0
12184,맨유 모리뉴 감독 포그바 복귀까지 오래 걸릴 듯,0
12185,도로공사 세터 이효희 지금은 무조건 뛰어야 할 때,0
12186,일본도 격파한 박항서 축구 매직에 베트남 열광,0
12187,정부 태국과 군사정보보호협정 체결한다…국무회의서 의결,1
12188,주한미군사령관과 인사하는 문 대통령,1
12189,회의장 들어서는 이낙연 총리,1
12190,국민타자 이승엽에 모범 수성구민 공로패,0
12191,두산 김재환 시즌 1호 전 구단 상대 홈런…한화전 3점포,0
12192,김광현·산체스 나란히 2승…SK 선발 야구 산뜻한 출발,0
12193,황 대행과 노회찬 원내대표 인사,1
12194,손흥민 아 최초 EPL 2회 월간 MVP,0
12195,김무성 남북관계 색깔론 자제령…선거이용말라,1
12196,청 가장 강력한 유엔 대북제재…앞으로 이행이 관건,1
12197,청 박대통령 한중일 정상회의 일정 확정되면 참석,1
12198,두산 베어스 2018년 대학생 객원 마케터 모집,0
12199,강아정 3점 버저비터 여자농구 KB 삼성생명에 역전극,0
12200,박대통령 담화에 여 진심어린 사죄 vs 야 분노 해소에 미흡,1
12201,프로농구 KCC 추승균 감독 리바운드 우위가 승인,0
12202,박대통령 국외 입양인 위한 지원에 최선 다할 것,1
12203,여 민생법안 처리 논의해야…본회의 추가개의 요구,1
12204,정지석·문성민·양효진 등 거물급 FA들이 쏟아진다,0
12205,류현진 청색 점퍼 입고 귀국 2013년 성적14승이...,0
12206,4개월만에 고위 당정청 재가동…이르면 17일 회동종합,1
12207,DB kt 대파하고 3연승…단독 6위 PO 진출 보인다...,0
12208,박대통령 한반도 전쟁위험 올 수도…북핵은 급박한 위협,1
12209,먼저 자리 떠나는 나경원 원내대표,1
12210,김경문 감독 손시헌 이탈 아쉬워…조급하게 안 올린다,0
12211,박주민 정부 조약체결 민주적 통제 법안 발의,1
12212,유럽 통산 100골 손흥민 KFA 올해의 골 선두 질주,0
12213,프로필 정진석 국회 운영위원장,1
12214,이종걸 공천 면접에서 옛 보좌관과 라이벌로 만나,1
12215,북한군 대남 상륙·상륙저지 훈련…김정은 지휘종합2보,1
12216,류현진 6이닝 2실점홈런성 2루타로 첫 타점…7승 눈앞,0
12217,문 대통령 남북합의 긍정평가 차질없이 이행하라,1
12218,판문점 선언 환송공연 감상하는 남북정상,1
12219,오승환 복근 통증으로 열흘짜리 부상자 명단…MLB 진출 ...,0
12220,부상에 좌절한 MLB MVP 후보 옐리치 너무 괴로웠다,0
12221,웨스트브룩·조지 68점 합작…NBA 오클라호마시티 파죽의...,0
12222,월드컵 이영표 시간은 약팀의 편…급한 건 독일이다,0
12223,문 대통령 내외 슈타인마이어 독일 대통령 내외와 기념촬영,1
12224,평양정상회담 문대통령 백두산 방문…어떻게 이뤄질까,1
12225,정부 내일 정오부터 대북확성기 방송 전면재개종합,1
12226,평화심포지엄 임동원 법적효력 갖춘 4자 종전협약 바람직,1
12227,박대통령 사드 비롯 현안해결 위해 지역 대표 직접 만날 것속보,1
12228,정부 북 우리 자산 청산 선언 결코 묵과할 수 없어,1
12229,피츠버그 강정호 복귀 후 첫 홈런포 작렬…시즌 5호종합,0
12230,른합개혁신당 답변,1
12231,라바리니 감독·김연경 8강 라운드 태국전 전력 다해야,0
12232,정부 민간택지 분양가 상한제 카드 꺼내나…추가 대책은,1
12233,평양정상회담 평양 공항의 환영,1
12234,4년 만의 시범경기 출전 D1 강정호 설레고 걱정되고,0
12235,한미일 프로야구에서 4할 타자는 아예 멸종됐을까,0
12236,시즌개막 전에 이적시장 마감해야…EPL 이어 프랑스도 요구,0
12237,OK저축은행 석진욱 감독 선수들과 소통하려 염색…대화가 승인,0
12238,파레디스 이틀 만에 1군 말소…김태형 감독 시간 주겠다,0
12239,여야 국회정상화 합의 막판 불발…패스트트랙 안건처리 이견종합2보,1
12240,북미정상회담 유승민 한미연합훈련 중단·주한미군 철수 결단코 반대종합,1
12241,추일승 감독 항의로 벌금 징계한 KBL 해당 상황 오심 인정,0
12242,남북정상회담 오전 회담 마치고 북으로,1
12243,전충렬 수석대표 남북 통일농구경기 7월 36일 사이 개...,1
12244,다저스 감독 류현진은 오로지 오늘 등판만 집중한다,0
12245,이태규 박정부 대북 인도적지원 이명박정권보다 훨씬 적어,1
12246,2기 내각 여성 비율도 30% 근접…현역의원 수는 5명→7명,1
12247,통일부 북 해외근로자 동요 움직임에 대북제재 영향,1
12248,2018년 최악의 스포츠 팀은 MLB 볼티모어,0
12249,북 쿠웨이트 파견 건설노동자 집단반발하자 강제소환 RFA,1
12250,아시안게임 10장 더 확보한 AD 카드…야구대표팀 코치...,0
12251,다저스 우완 불펜투수 슐츠 영입…탬파베이와 트레이드,0
12252,그래픽 조국 후보자 청문회 주요 쟁점별 입장,1
12253,U19 축구대표팀 인천서 소집…23일 툴롱컵 참가차 출국,0
12254,슈퍼 에이전트 보라스 올겨울에만 FA 계약 1조원 돌파,0
12255,한국 유소년 야구의 메카…화성드림파크 31일 준공,0
12256,이정대 신임 KBL 총재 농구 인기 부활이 저의 소명,0
12257,프로축구 대전 광주에 10 승리…승강 PO 진출,0
12258,한동희 9회 끝내기 안타…롯데 SK에 2연승,0
12259,자고나면 한 명씩 느는 예비후보…열기 달아오르는 서부산,1
12260,프로농구 kt 12연패 수렁…팀 자체 최다 연패 신기록종합,0
12261,검 박대통령 사실상 피의자 판단…최공소장에 적시할듯종합2보,1
12262,박대통령 정부가 모든 것 해결해달라는 기업운영 묵인안해속보,1
12263,문대통령 이산가족 전면상봉 시급…금강산면회소 상시운영해야,1
12264,대북특사단장 정의용 남북관계발전안도 협의…대통령친서 휴대종합2보,1
12265,박지수 WNBA 신인 드래프트 전체 17순위로 미네소타에 지명,0
12266,박대통령 야 퇴진·하야 촉구 시위 속 국회서 퇴장속보,1
12267,조계현 단장 정성훈 과거 인연 아닌 현재 가치 보고 영입,0
12268,다승 1위 두산 이용찬 옆구리 통증으로 1군 말소,0
12269,박대통령 국정 지지도 46.0%…20대 지지 상승,1
12270,배구여제 김연경 10일 터키 챔피언스컵 출격…리그 1...,0
12271,박대통령 세월호특별법 연장 국회가 협의해 판단할 문제,1
12272,김철수 한전 감독 아텀 이르면 다음 주 복귀 기대,0
12273,스완지시티 기성용 뉴캐슬전 명단제외…재활에 집중,0
12274,이해찬 10·4 기념행사 첫 평양 실시 감격…평화공존 구도로종합,1
12275,코리안 몬스터 류현진 한국인 빅리거 4번째로 올스타 ...,0
12276,황희찬 빅클럽 관심 월드컵서 좋은 모습 펼쳐야,0
12277,가스파리니 31점 대한항공 현대캐피탈에 완승…챔프전 원점,0
12278,평화당 북미정상회담 꼭 성사돼야…적극 협조할 것,1
12279,박대통령 한·유라시아 FTA 기대…경협 금자탑 만들어야종합,1
12280,한국축구 유럽 네이션스리그 불똥…평가전 하늘의 별따기,0
12281,토론토도 후보…토론토 매우 진지하게 류현진 영입 추진,0
12282,1승 11패 한국 여자배구 VNL 5주차서 벼랑 끝...,0
12283,현대캐피탈 3연승으로 2년 만에 챔프전 정상 탈환…전광인...,0
12284,한국당 비전위 출범…현장밀착 지방선거 공약 발굴 시동,1
12285,박대통령 어버이연합 청배후설에 사실 아니라고 보고받아,1
12286,정두언 안철수 종 쳤다…국민의당 안 떼어낼 시기 온 것,1
12287,추신수 시작과 함께 벼락같은 2루타…대승의 물꼬,0
12288,새누리 청 회동서 민생과 경제 중점 논의할 것,1
12289,국회 오늘 본회의 개최…민생법안 처리,1
12290,남북정상회담 D5 분단 넘는 김정은에 세계의 시선이,1
12291,신년회견 중계 ⑩ 문 대통령 개헌특위 2월까지 합의 못하면 정부안 준비,1
12292,박대통령 국민 편에서 추경 편성…정치권 조속처리 부탁,1
12293,넥센 안우진 프로 데뷔전에서 1이닝 무실점,0
12294,박지수 15년 만에 한국 선수로 WNBA 개막 엔트리 선발돼,0
12295,박대통령 소녀상 이면합의 없어…살아계실 때 지원받아야,1
12296,여 선진화법 위반 29명 무더기 고발…한국당 곡소리 나올것종합,1
12297,송민순 북한인권결의 기권결정 시기 논란에 기록있다종합,1
12298,1천500경기 앞둔 추신수 빅리그에서 한경기만 뛰길 ...,0
12299,민주 민심 왜곡·꼼수 개헌은 역풍 직면 한국당 맹공종합,1
12300,조국 법무장관 후보자 기자간담회 주요 답변요지6,1
12301,작년엔 KIA·올핸 롯데 운명의 열쇠 쥔 kt,0
12302,제리치 해트트릭 강원 첫 전남 원정 승리로 4연패 탈출,0
12303,배구연맹 지난 시즌 경기구 사용 관련자 징계 예정,0
12304,안 대북제재 끝엔 대화테이블…시기·형식·조건 염두둬야,1
12305,캉테 결승골 첼시 맨유 10 꺾고 FA컵 4강행,0
12306,국민의당 의원간담회,1
12307,폭스스포츠 아시안컵 최고스타는 손흥민,0
12308,논의하는 하태경 이준석,1
12309,목적타 서브 적중 대한항공 3연패 탈출하며 2위 탈환,0
12310,두산 25·26일 홈경기에서 한가위 이벤트,0
12311,매직넘버 없는 남자프로배구 3강의 챔프전 직행 경쟁,0
12312,2018 KBO리그 어린이날에 시즌 관중 200만명 돌파...,0
12313,청 남북정상회담 북미정상회담과 별개로 열릴 수 있어,1
12314,정의장 개헌 반드시 해야할 일…외면하고 있을 문제아냐종합,1
12315,국민의당 7월 임시국회 열자…새누리·더민주는 난색,1
12316,여야 5·24조치 해제검토 번복 논란·일자리대책 난타전종합,1
12317,최경환 20대 국회 국정 제대로 뒷받침해야,1
12318,북 대남기구 또 박대통령 겨냥 막말 백서,1
12319,여배구 대표팀 VNL 5주차에 정예멤버 구성…올림픽 출전...,0
12320,500경기 앞둔 이동국 한 방 기대감 주는 선수로 남...,0
12321,수원 아시아 4강 이끈 특급 선방 신화용 분석·조언의 힘,0
12322,봄 배구 도전 KB손해보험 제주서 1주간 전지훈련,0
12323,20대 여소야대 첫 국회의장은 누구…더민주 4파전 가능성,1
12324,홍영표 탄력근로제 확대 등 노동현안 2월 국회서 반드시 처리,1
12325,사랑의 김장 들어보이는 이해찬,1
12326,김성근 전 감독 내년에도 소프트뱅크 지도자로 활동한다,0
